id,German,Article,English,ExampleSentence,CEFR,WordType,Category,ArticleQuizEligible,Source,Notes,Priority,ReviewNote
a2_0706,rechnen,,to calculate,Sarah kann gut rechnen.,A2,verb,School,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0707,Rechnung,die,bill/invoice,Die Rechnung bitte.,A2,noun,Shopping,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0708,recht haben,,to be right,Du hast recht.,A2,phrase,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0709,Regen,der,rain,Der Regen ist stark.,A2,noun,Weather,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0710,Regel,die,rule,Diese Regel ist wichtig.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0711,regnen,,to rain,Heute regnet es.,A2,verb,Weather,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0712,reich,,rich,Er ist reich.,A2,adjective,People,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0713,Reifen,der,tire,Wir müssen den Reifen wechseln.,A2,noun,Transport,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0714,Reis,der,rice,Ich esse Reis mit Gemüse.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0715,Reise,die,trip/journey,Wir machen eine Reise nach Österreich.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0716,Reisebüro,das,travel agency,Wir buchen die Reise im Reisebüro.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0717,Reiseführer,der,guidebook/tour guide,Ich kaufe einen Reiseführer.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0718,reisen,,to travel,Ich reise gern.,A2,verb,Travel,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0719,reiten,,to ride a horse,Möchtest du reiten lernen?,A2,verb,Sports,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0720,renovieren,,to renovate,Wir renovieren das Haus.,A2,verb,Housing,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0721,Rentner,der,retiree,Mein Onkel ist Rentner.,A2,noun,People,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0722,Rentnerin,die,female retiree,Meine Tante ist Rentnerin.,A2,noun,People,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0723,Reparatur,die,repair,Die Reparatur ist teuer.,A2,noun,Home,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0724,reparieren,,to repair,Ich repariere mein Fahrrad.,A2,verb,Home,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0725,reservieren,,to reserve,Ich möchte einen Tisch reservieren.,A2,verb,Travel,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0726,Rest,der,rest/remainder,Den Rest gebe ich dir später.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0727,Restaurant,das,restaurant,Wir essen im Restaurant.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0728,Rezept,das,recipe/prescription,Hast du das Rezept für den Kuchen?,A2,noun,Health,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0729,Rezeption,die,reception,Geben Sie den Schlüssel an der Rezeption ab.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0730,richtig,,right/correct,Die Antwort ist richtig.,A2,adjective,School,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0731,riechen,,to smell,Die Blumen riechen gut.,A2,verb,Senses,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0732,Rind,das,beef/cattle,Ich esse Fleisch vom Rind.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,"Useful later, but not needed for v0 core."
a2_0733,Ring,der,ring,Ich habe meinen Ring verloren.,A2,noun,Clothing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0734,Rock,der,skirt,Der Rock ist zu kurz.,A2,noun,Clothing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0735,Roller,der,scooter,Der Roller steht vor dem Haus.,A2,noun,Transport,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0736,rot,,red,Die Tomate ist rot.,A2,adjective,Colors,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0737,Rückfahrt,die,return trip,Die Rückfahrt ist am Sonntag.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0738,Rucksack,der,backpack,Ich nehme meinen Rucksack mit.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0739,Ruhe,die,peace/quiet,Ich brauche Ruhe.,A2,noun,Feelings,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0740,ruhig,,quiet/calm,Das Zimmer ist ruhig.,A2,adjective,Housing,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0741,rund,,round/about,Der Tisch ist rund.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0742,Rundgang,der,tour/walk around,Der Rundgang beginnt um zehn.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0743,Sache,die,thing/matter,Das ist meine Sache.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0744,Saft,der,juice,Ich trinke Apfelsaft.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0745,sagen,,to say/tell,Was hast du gesagt?,A2,verb,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0746,Salat,der,salad,Der Salat ist frisch.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0747,Salz,das,salt,Kann ich bitte Salz haben?,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0748,sammeln,,to collect,Peter sammelt Briefmarken.,A2,verb,Hobbies,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0749,Satz,der,sentence,Den Satz verstehe ich nicht.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0750,sauber,,clean,Das Glas ist sauber.,A2,adjective,Home,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0751,sauer,,sour/angry,Die Zitrone ist sauer.,A2,adjective,Food,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0752,schade,,too bad/pity,"Schade, dass du nicht kommen kannst.",A2,phrase,Feelings,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0753,schädlich,,harmful,Rauchen ist schädlich.,A2,adjective,Health,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0754,schaffen,,to manage/succeed,Ich schaffe das allein.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0755,Schalter,der,counter/switch,Gehen Sie bitte zum Schalter drei.,A2,noun,Public services,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0756,scharf,,spicy/sharp,Das Messer ist scharf.,A2,adjective,Food,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0757,scheinen,,to shine/seem,Die Sonne scheint.,A2,verb,Weather,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0758,schenken,,to give as a gift,Was schenken wir ihr?,A2,verb,Shopping,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0759,Schlafzimmer,das,bedroom,Hier ist das Schlafzimmer.,A2,noun,Housing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0760,schlecht,,bad,Das Wetter ist schlecht.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0761,schließen,,to close,Bitte schließen Sie die Tür.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0762,schlimm,,bad/serious,Das ist nicht schlimm.,A2,adjective,Feelings,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0763,Schloss,das,castle/lock,Wir besichtigen ein Schloss.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0764,Schluss,der,end,Zum Schluss sagen wir danke.,A2,noun,Time,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0765,Schlüssel,der,key,Ich finde meinen Schlüssel nicht.,A2,noun,Housing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0766,schmecken,,to taste,Die Suppe schmeckt gut.,A2,verb,Food,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0767,Schmerz,der,pain,Ich habe Bauchschmerzen.,A2,noun,Health,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0768,schmutzig,,dirty,Das Handtuch ist schmutzig.,A2,adjective,Home,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0769,Schnee,der,snow,In den Bergen liegt Schnee.,A2,noun,Weather,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0770,schneiden,,to cut,Ich schneide das Brot.,A2,verb,Food,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0771,schneien,,to snow,Morgen schneit es.,A2,verb,Weather,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0772,schnell,,fast/quick,Warum fährst du so schnell?,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0773,Schokolade,die,chocolate,Julia liebt Schokolade.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0774,schon,,already,Ist das Essen schon fertig?,A2,adverb,Time,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0775,schön,,beautiful/nice,Das Bild ist schön.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0776,Schrank,der,cupboard/wardrobe,Die Gläser stehen im Schrank.,A2,noun,Home,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0777,schrecklich,,terrible,Ich finde den Film schrecklich.,A2,adjective,Feelings,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0778,schreiben,,to write,Ich schreibe dir eine E-Mail.,A2,verb,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0779,schriftlich,,written/in writing,Sie müssen sich schriftlich anmelden.,A2,adjective,Administration,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0780,Schuh,der,shoe,Die Schuhe sind zu eng.,A2,noun,Clothing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0781,Schule,die,school,Meine Tochter geht in die Schule.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0782,Schüler,der,student/pupil,Der Schüler lernt Deutsch.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0783,Schülerin,die,female student/pupil,Die Schülerin liest ein Buch.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0784,schwach,,weak,Ich fühle mich schwach.,A2,adjective,Health,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0785,schwanger,,pregnant,Lena ist schwanger.,A2,adjective,Health,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
