id,German,Article,Plural,English,CEFR,WordType,VocabularyQuizEligible,ArticleQuizEligible,ProblemFlag,ProblemType,SourcePage,RawEntry,Notes
b1_1830,Notausgang,der,¨-e,,B1,noun,yes,yes,no,,67,"der Notausgang, ¨-e",
b1_1831,Notfall,der,¨-e,,B1,noun,yes,yes,no,,67,"der Notfall, ¨-e",
b1_1832,öffnen,,,,B1,verb,yes,no,no,,68,"öffnen, öffnet, öffnete,",
b1_1833,oft/öfter,,,,B1,adjective/adverb/other,yes,no,yes,multiple_forms,68,oft/öfter,
b1_1834,ohne,,,,B1,adjective/adverb/other,yes,no,no,,68,ohne,
b1_1835,Ohr,das,-en,,B1,noun,yes,yes,no,,68,"das Ohr, -en",
b1_1836,Öko- (ökologisch),,,,B1,phrase,yes,no,yes,multi_word_expression,68,Öko- (ökologisch),
b1_1837,Öl,das,-e,,B1,noun,yes,yes,no,,68,"das Öl, -e",
b1_1838,Oma,die,-s,,B1,noun,yes,yes,no,,68,"die Oma, -s",
b1_1839,Onkel,der,-,,B1,noun,yes,yes,no,,68,"der Onkel, -",
b1_1840,Opa,der,-s,,B1,noun,yes,yes,no,,68,"der Opa, -s",
b1_1841,Oper,die,-n,,B1,noun,yes,yes,no,,68,"die Oper, -n",
b1_1842,operieren,,,,B1,verb,yes,no,no,,68,"operieren, operiert,",
b1_1843,Operation,die,-en,,B1,noun,yes,yes,no,,68,"die Operation, -en",
b1_1844,Opfer,das,-,,B1,noun,yes,yes,no,,68,"das Opfer, -",
b1_1845,optimistisch,,,,B1,adjective/adverb/other,yes,no,no,,68,optimistisch,
b1_1846,Orange,die,-n,,B1,noun,yes,yes,no,,68,"die Orange, -n",
b1_1847,Orchester,das,-,,B1,noun,yes,yes,no,,68,"das Orchester, -",
b1_1848,ob,,,,B1,adjective/adverb/other,yes,no,no,,68,ob,
b1_1849,oben,,,,B1,adjective/adverb/other,yes,no,no,,68,oben,
b1_1851,Ober,der,"- (D, A)",,B1,noun,yes,yes,yes,regional_variant,68,"der Ober, - (D, A) →",regional_variant_or_reference
b1_1852,Kellner,,,,B1,other,yes,no,no,,68,Kellner;,
b1_1853,Obers,der,,,B1,noun,yes,yes,no,,68,der (Schlag-)Obers (A),regional_variant_or_reference
b1_1854,Obst,das,A),,B1,noun,yes,yes,yes,multi_word_expression; regional_variant,68,"das Obst (D, A) →CH:",regional_variant_or_reference
b1_1855,obwohl,,,,B1,adjective/adverb/other,yes,no,no,,68,obwohl,
b1_1856,oder,,,,B1,adjective/adverb/other,yes,no,no,,68,oder,
b1_1857,Ofen,der,"¨- (D, CH)",,B1,noun,yes,yes,no,,68,"der (Back-)Ofen, ¨- (D, CH)",
b1_1858,offen,,,,B1,adjective/adverb/other,yes,no,no,,68,offen,
b1_1859,öffentlich,,,,B1,adjective/adverb/other,yes,no,no,,68,öffentlich,
b1_1860,Öffentlichkeit,die,,,B1,noun,yes,yes,no,,68,die Öffentlichkeit,
b1_1861,veröffentlichen,,,,B1,verb,yes,no,no,,68,"veröffentlichen, veröf-",
b1_1862,offenbar,,,,B1,adjective/adverb/other,yes,no,no,,68,offenbar,
b1_1863,offiziell,,,,B1,adjective/adverb/other,yes,no,no,,68,offiziell,
b1_1864,packen,,,,B1,verb,yes,no,no,,69,"packen, packt, packte,",
b1_1865,Paket,das,-e,,B1,noun,yes,yes,no,,69,"das Paket, -e",
b1_1866,Panne,die,-n,,B1,noun,yes,yes,no,,69,"die Panne, -n",
b1_1867,Papier,das,-e,,B1,noun,yes,yes,no,,69,"das Papier, -e",
b1_1868,Paradeiser,der,- (A),,B1,noun,yes,yes,yes,regional_variant,69,"der Paradeiser, - (A) →To-",regional_variant_or_reference
b1_1869,mate,,,,B1,adjective/adverb/other,yes,no,no,,69,mate,
b1_1870,parallel,,,,B1,adjective/adverb/other,yes,no,no,,69,parallel,
b1_1871,Parfüm,das,-s,,B1,noun,yes,yes,no,,69,"das Parfüm, -s",
b1_1872,Park,der,-s,,B1,noun,yes,yes,no,,69,"der Park, -s",
b1_1873,parken,,,,B1,verb,yes,no,no,,69,"parken, parkt, parkte, hat",
b1_1874,Partner,der,-,,B1,noun,yes,yes,no,,69,"der Partner, -",
b1_1875,Partnerin,die,-nen,,B1,noun,yes,yes,no,,69,"die Partnerin, -nen",
b1_1876,Party,die,-s,,B1,noun,yes,yes,no,,69,"die Party, -s",
b1_1877,Pass,der,¨-e,,B1,noun,yes,yes,no,,69,"der Pass, ¨-e",
b1_1878,Passagier,der,-e,,B1,noun,yes,yes,no,,69,"der Passagier, -e",
b1_1879,Passagierin,die,-nen,,B1,noun,yes,yes,no,,69,"die Passagierin, -nen",
b1_1880,passen,,,,B1,verb,yes,no,no,,69,"passen, passt, passte,",
b1_1881,passieren,,,,B1,verb,yes,no,no,,69,"passieren, passiert,",
b1_1882,passiv,,,,B1,adjective/adverb/other,yes,no,no,,69,passiv,
b1_1883,ordentlich,,,,B1,adjective/adverb/other,yes,no,no,,69,ordentlich,
b1_1884,Ordination,die,-en (A),,B1,noun,yes,yes,yes,regional_variant,69,"die Ordination, -en (A) →",regional_variant_or_reference
b1_1885,Praxis,,,,B1,other,yes,no,no,,69,Praxis,
b1_1886,Sprechstunde,,,,B1,other,yes,no,no,,69,Sprechstunde,
b1_1887,ordnen,,,,B1,verb,yes,no,no,,69,"ordnen, ordnet, ordnete,",
b1_1888,Ordner,der,-,,B1,noun,yes,yes,no,,69,"der Ordner, -",
b1_1889,Ordnung,die,,,B1,noun,yes,yes,no,,69,die Ordnung,
b1_1890,organisieren,,,,B1,verb,yes,no,no,,69,"organisieren, organisiert,",
b1_1891,Organisation,die,-en,,B1,noun,yes,yes,no,,69,"die Organisation, -en",
b1_1892,Original,das,-e,,B1,noun,yes,yes,no,,69,"das Original, -e",
b1_1893,original,,,,B1,adjective/adverb/other,yes,no,no,,69,original,
b1_1894,Ort,der,-e,,B1,noun,yes,yes,no,,69,"der Ort, -e",
b1_1895,Vorort,der,-e,,B1,noun,yes,yes,no,,69,"der Vorort, -e",
b1_1896,Wohnort,der,-e,,B1,noun,yes,yes,no,,69,"der Wohnort, -e",
b1_1897,Ozean,der,-e,,B1,noun,yes,yes,no,,69,"der Ozean, -e",
b1_1898,Paar,das,-e,,B1,noun,yes,yes,no,,69,"das Paar, -e",
b1_1899,Pfeffer,der,,,B1,noun,yes,yes,no,,70,der Pfeffer,
b1_1900,pflanzen,,,,B1,verb,yes,no,no,,70,"pflanzen, pflanzt,",
b1_1901,Pflanze,die,-n,,B1,noun,yes,yes,no,,70,"die Pflanze, -n",
b1_1902,Pflaster,das,-,,B1,noun,yes,yes,no,,70,"das Pflaster, -",
b1_1903,Pflaume,die,-n,,B1,noun,yes,yes,no,,70,"die Pflaume, -n",
b1_1904,pflegen,,,,B1,verb,yes,no,no,,70,"pflegen, pflegt, pflegte,",
b1_1905,Pfleger,der,-,,B1,noun,yes,yes,no,,70,"der Pfleger, -",
b1_1906,Pflegerin,die,-nen,,B1,noun,yes,yes,no,,70,"die Pflegerin, -nen",
b1_1907,Pflicht,die,-en,,B1,noun,yes,yes,no,,70,"die Pflicht, -en",
b1_1908,Phantasie,die,-n,,B1,noun,yes,yes,yes,multiple_forms,70,"die Phantasie/Fantasie, -n",
b1_1909,Picknick,das,-s,,B1,noun,yes,yes,no,,70,"das Picknick, -s",
b1_1910,Pille,die,-n,,B1,noun,yes,yes,no,,70,"die Pille, -n",
b1_1911,Pilz,der,-e,,B1,noun,yes,yes,yes,regional_variant,70,"der Pilz, -e →",regional_variant_or_reference
b1_1912,Pizza,die,-s/Pizzen,,B1,noun,yes,yes,no,,70,"die Pizza, -s/Pizzen",
b1_1913,Plakat,das,-e,,B1,noun,yes,yes,no,,70,"das Plakat, -e",
b1_1914,planen,,,,B1,verb,yes,no,no,,70,"planen, plant, plante,",
b1_1915,Plan,der,¨-e,,B1,noun,yes,yes,no,,70,"der Plan, ¨-e",
b1_1916,Planung,die,-en,,B1,noun,yes,yes,no,,70,"die Planung, -en",
b1_1917,Plastik,das,,,B1,noun,yes,yes,no,,70,das Plastik,
b1_1918,Platz,der,¨-e,,B1,noun,yes,yes,no,,70,"der Platz, ¨-e",
b1_1919,plötzlich,,,,B1,adjective/adverb/other,yes,no,no,,70,plötzlich,
b1_1920,Patient,der,-en,,B1,noun,yes,yes,no,,70,"der Patient, -en",
b1_1921,Patientin,die,-nen,,B1,noun,yes,yes,no,,70,"die Patientin, -nen",
b1_1922,pauschal,,,,B1,adjective/adverb/other,yes,no,no,,70,pauschal,
b1_1923,Pause,die,-n,,B1,noun,yes,yes,no,,70,"die Pause, -n",
b1_1924,Pech,das,,,B1,noun,yes,yes,no,,70,das Pech,
b1_1925,peinlich,,,,B1,adjective/adverb/other,yes,no,no,,70,peinlich,
b1_1926,Pension,die,-en,,B1,noun,yes,yes,no,,70,"die Pension, -en",
b1_1927,in Pension gehen/sein (D,,,,B1,phrase,yes,no,yes,multi_word_expression; multiple_forms,70,"in Pension gehen/sein (D,",
b1_1928,pensioniert werden/sein,,,,B1,phrase,yes,no,yes,multi_word_expression; multiple_forms,70,pensioniert werden/sein,
b1_1929,Pensionist,der,-en,,B1,noun,yes,yes,no,,70,"der Pensionist, -en",
b1_1930,Pensionistin,,,,B1,other,yes,no,yes,regional_variant,70,"Pensionistin, -nen (A) →D,",regional_variant_or_reference
b1_1931,per,,,,B1,adjective/adverb/other,yes,no,no,,70,per,
b1_1932,perfekt,,,,B1,adjective/adverb/other,yes,no,no,,70,perfekt,
b1_1933,Perron,der,-s (CH),,B1,noun,yes,yes,yes,regional_variant,70,"der Perron, -s (CH) →D, A:",regional_variant_or_reference
b1_1934,Bahnsteig,,,,B1,other,yes,no,no,,70,Bahnsteig,
b1_1935,Person,die,-en,,B1,noun,yes,yes,no,,70,"die Person, -en",
b1_1936,persönlich,,,,B1,adjective/adverb/other,yes,no,no,,70,persönlich,
b1_1937,Personalien,die,,,B1,noun,yes,yes,yes,multi_word_expression,70,die Personalien (Pl.),
b1_1938,Personenstand,der,A:,,B1,noun,yes,yes,yes,regional_variant,70,"der Personenstand →D, A:",regional_variant_or_reference
b1_1939,Familienstand,,,,B1,other,yes,no,no,,70,Familienstand;,
b1_1940,Personal,das,,,B1,noun,yes,yes,no,,70,das Personal,
b1_1941,Pfanne,die,-n (CH),,B1,noun,yes,yes,yes,regional_variant,70,"die Pfanne, -n (CH) →D, A:",regional_variant_or_reference
b1_1942,Topf,,,,B1,other,yes,no,no,,70,Topf,
b1_1943,Präsentation,die,-en,,B1,noun,yes,yes,no,,71,"die Präsentation, -en",
b1_1944,Praxis,die,,,B1,noun,yes,yes,no,,71,die Praxis,
b1_1945,Ordination,,,,B1,other,yes,no,no,,71,Ordination,
b1_1946,Preis,der,-e,,B1,noun,yes,yes,no,,71,"der Preis, -e",
b1_1947,preiswert,,,,B1,adjective/adverb/other,yes,no,no,,71,preiswert,
b1_1948,Presse,die,,,B1,noun,yes,yes,no,,71,die Presse,
b1_1949,prima,,,,B1,adjective/adverb/other,yes,no,no,,71,prima,
b1_1950,privat,,,,B1,adjective/adverb/other,yes,no,no,,71,privat,
b1_1951,pro,,,,B1,adjective/adverb/other,yes,no,no,,71,pro,
b1_1952,probieren,,,,B1,verb,yes,no,no,,71,"probieren, probiert,",
b1_1953,Problem,das,-e,,B1,noun,yes,yes,no,,71,"das Problem, -e",
b1_1954,produzieren,,,,B1,verb,yes,no,no,,71,"produzieren, produziert,",
b1_1955,Produkt,das,-e,,B1,noun,yes,yes,no,,71,"das Produkt, -e",
b1_1956,Produktion,die,,,B1,noun,yes,yes,no,,71,die Produktion,
b1_1957,Professor,der,-en,,B1,noun,yes,yes,no,,71,"der Professor, -en",
b1_1958,Professorin,die,-nen,,B1,noun,yes,yes,no,,71,"die Professorin, -nen",
b1_1959,Profi,der,-s,,B1,noun,yes,yes,no,,71,"der Profi, -s",
b1_1960,Politik,die,,,B1,noun,yes,yes,no,,71,die Politik,
b1_1961,Politiker,der,-,,B1,noun,yes,yes,no,,71,"der Politiker, -",
b1_1962,Politikerin,die,-nen,,B1,noun,yes,yes,no,,71,"die Politikerin, -nen",
b1_1963,politisch,,,,B1,adjective/adverb/other,yes,no,no,,71,politisch,
b1_1964,Polizei,die,,,B1,noun,yes,yes,no,,71,die Polizei,
b1_1965,Polizist,der,-en,,B1,noun,yes,yes,no,,71,"der Polizist, -en",
b1_1966,Polizistin,die,-nen,,B1,noun,yes,yes,no,,71,"die Polizistin, -nen",
b1_1967,Pommes frites,die,,,B1,noun,yes,yes,yes,multi_word_expression,71,die Pommes frites (Pl.),
b1_1968,populär,,,,B1,adjective/adverb/other,yes,no,no,,71,populär,
b1_1969,Portemonnaie,das,,,B1,noun,yes,yes,yes,multiple_forms,71,das Portemonnaie/Port-,
b1_1970,monee,,,,B1,adjective/adverb/other,yes,no,yes,regional_variant,71,"monee, -s (D, CH) →Brief-",regional_variant_or_reference
b1_1971,tasche; A: Geldbörse,,,,B1,phrase,yes,no,yes,multi_word_expression,71,tasche; A: Geldbörse,
b1_1972,Portion,die,-en,,B1,noun,yes,yes,no,,71,"die Portion, -en",
b1_1973,positiv,,,,B1,adjective/adverb/other,yes,no,no,,71,positiv,
b1_1974,Post,die,,,B1,noun,yes,yes,no,,71,die Post,
b1_1975,Postleitzahl,die,-en,,B1,noun,yes,yes,no,,71,"die Postleitzahl, -en",
b1_1976,Pöstler,der,-,,B1,noun,yes,yes,no,,71,"der Pöstler, -",
b1_1977,Pöst,die,,,B1,noun,yes,yes,no,,71,die Pöst-,
b1_1978,lerin,,,,B1,adjective/adverb/other,yes,no,yes,regional_variant,71,"lerin, -nen (CH) →",regional_variant_or_reference
b1_1979,Briefträger,,,,B1,other,yes,no,no,,71,Briefträger,
b1_1980,Poulet,das,-s (CH),,B1,noun,yes,yes,yes,regional_variant,71,"das Poulet, -s (CH) →D:",regional_variant_or_reference
b1_1981,Hähnchen/Hühnchen; A:,,,,B1,phrase,yes,no,yes,multi_word_expression; multiple_forms,71,Hähnchen/Hühnchen; A:,
b1_1982,Hend(e)l,,,,B1,other,yes,no,no,,71,Hend(e)l,
b1_1983,Praktikum,das,Praktika,,B1,noun,yes,yes,no,,71,"das Praktikum, Praktika",
b1_1984,Praktikant,der,-en,,B1,noun,yes,yes,no,,71,"der Praktikant, -en",
b1_1985,Praktikantin,die,-nen,,B1,noun,yes,yes,no,,71,"die Praktikantin, -nen",
b1_1986,praktisch,,,,B1,adjective/adverb/other,yes,no,no,,71,praktisch,
b1_1987,präsentieren,,,,B1,adjective/adverb/other,yes,no,no,,71,präsentieren,
b1_1988,Quartier,das,-e (CH),,B1,noun,yes,yes,yes,regional_variant,72,"das Quartier, -e (CH) →D,",regional_variant_or_reference
b1_1989,quer,,,,B1,adjective/adverb/other,yes,no,no,,72,quer,
b1_1990,Quittung,die,-en,,B1,noun,yes,yes,no,,72,"die Quittung, -en",
b1_1991,Quiz,das,,,B1,noun,yes,yes,no,,72,das Quiz,
b1_1992,Rabatt,der,-e,,B1,noun,yes,yes,no,,72,"der Rabatt, -e",
b1_1993,Rad,das,¨-er,,B1,noun,yes,yes,no,,72,"das Rad, ¨-er",
b1_1994,Fahrrad; CH: Velo,,,,B1,phrase,yes,no,yes,multi_word_expression,72,Fahrrad; CH: Velo,
b1_1995,Radfahrer,der,-,,B1,noun,yes,yes,no,,72,"der Radfahrer, -",
b1_1996,Radfahrerin,die,-nen,,B1,noun,yes,yes,no,,72,"die Radfahrerin, -nen",
b1_1997,Radio,das,-s,,B1,noun,yes,yes,no,,72,"das Radio, -s",
b1_1998,Rahm,der,,,B1,noun,yes,yes,yes,regional_variant,72,der (Schlag-)Rahm (CH) →,regional_variant_or_reference
b1_1999,Rand,der,¨-er,,B1,noun,yes,yes,no,,72,"der Rand, ¨-er",
b1_2000,Rasen,der,-,,B1,noun,yes,yes,no,,72,"der Rasen, -",
b1_2001,raten,,,,B1,verb,yes,no,no,,72,"raten, rät, riet,",
b1_2002,Rat,der,,,B1,noun,yes,yes,no,,72,der Rat,
b1_2003,Ratschlag,,,,B1,other,yes,no,no,,72,"Ratschlag, ¨-e",
b1_2004,Rätsel,das,-,,B1,noun,yes,yes,no,,72,"das Rätsel, -",
b1_2005,Rathaus,das,¨-er,,B1,noun,yes,yes,no,,72,"das Rathaus, ¨-er",
b1_2006,rauchen,,,,B1,verb,yes,no,no,,72,"rauchen, raucht, rauchte,",
b1_2007,Profisportler,der,-,,B1,noun,yes,yes,no,,72,"der Profisportler, -",
b1_2008,Profisportlerin,die,-nen,,B1,noun,yes,yes,no,,72,"die Profisportlerin, -nen",
b1_2009,Programm,das,-e,,B1,noun,yes,yes,no,,72,"das Programm, -e",
b1_2010,Projekt,das,-e,,B1,noun,yes,yes,no,,72,"das Projekt, -e",
b1_2011,Prospekt,der,-e,,B1,noun,yes,yes,no,,72,"der Prospekt, -e",
b1_2012,Prost,,,,B1,other,yes,no,no,,72,Prost,
b1_2013,protestieren,,,,B1,verb,yes,no,no,,72,"protestieren, protestiert,",
b1_2014,Protest,der,-e,,B1,noun,yes,yes,no,,72,"der Protest, -e",
b1_2015,Prozess,der,-e,,B1,noun,yes,yes,no,,72,"der Prozess, -e",
b1_2016,prüfen,,,,B1,verb,yes,no,no,,72,"prüfen, prüft, prüfte, hat",
b1_2017,Prüfung,die,-en,,B1,noun,yes,yes,no,,72,"die Prüfung, -en",
b1_2018,Publikum,das,,,B1,noun,yes,yes,no,,72,das Publikum,
b1_2019,Pullover,der,-,,B1,noun,yes,yes,no,,72,"der Pullover, -",
b1_2020,Punkt,der,-e,,B1,noun,yes,yes,no,,72,"der Punkt, -e",
b1_2021,pünktlich,,,,B1,adjective/adverb/other,yes,no,no,,72,pünktlich,
b1_2022,Puppe,die,-n,,B1,noun,yes,yes,no,,72,"die Puppe, -n",
b1_2023,putzen,,,,B1,verb,yes,no,no,,72,"putzen, putzt, putzte,",
b1_2024,Qualifikation,die,-en,,B1,noun,yes,yes,no,,72,"die Qualifikation, -en",
b1_2025,Qualität,die,-en,,B1,noun,yes,yes,no,,72,"die Qualität, -en",
b1_2026,rechtzeitig,,,,B1,adjective/adverb/other,yes,no,no,,73,rechtzeitig,
b1_2027,reden,,,,B1,verb,yes,no,no,,73,"reden, redet, redete,",
b1_2028,Rede,die,-n,,B1,noun,yes,yes,no,,73,"die Rede, -n",
b1_2029,reduzieren,,,,B1,verb,yes,no,no,,73,"reduzieren, reduziert,",
b1_2030,Referat,das,-e,,B1,noun,yes,yes,no,,73,"das Referat, -e",
b1_2031,Reform,die,-en,,B1,noun,yes,yes,no,,73,"die Reform, -en",
b1_2032,Regal,das,-e,,B1,noun,yes,yes,no,,73,"das Regal, -e",
b1_2033,Regel,die,-n,,B1,noun,yes,yes,no,,73,"die Regel, -n",
b1_2034,regelmäßig,,,,B1,adjective/adverb/other,yes,no,no,,73,regelmäßig,
b1_2035,regeln,,,,B1,verb,yes,no,no,,73,"regeln, regelt, regelte,",
b1_2036,regnen,,,,B1,verb,yes,no,no,,73,"regnen, es regnet,",
b1_2037,Regen,der,,,B1,noun,yes,yes,no,,73,der Regen,
b1_2038,Region,die,-en,,B1,noun,yes,yes,no,,73,"die Region, -en",
b1_2039,regional,,,,B1,adjective/adverb/other,yes,no,no,,73,regional,
b1_2040,reich,,,,B1,adjective/adverb/other,yes,no,no,,73,reich,
b1_2041,reichen,,,,B1,verb,yes,no,no,,73,"reichen, reicht, reichte,",
b1_2042,reif,,,,B1,adjective/adverb/other,yes,no,no,,73,reif,
b1_2043,Reifen,der,-,,B1,noun,yes,yes,no,,73,"der Reifen, -",
b1_2044,Reihe,die,-n,,B1,noun,yes,yes,no,,73,"die Reihe, -n",
b1_2045,Raucher,der,-,,B1,noun,yes,yes,no,,73,"der Raucher, -",
b1_2046,Raucherin,die,-nen,,B1,noun,yes,yes,no,,73,"die Raucherin, -nen",
b1_2047,Raum,der,¨-e,,B1,noun,yes,yes,no,,73,"der Raum, ¨-e",
b1_2050,reagieren,,,,B1,verb,yes,no,no,,73,"reagieren, reagiert,",
b1_2051,Reaktion,die,-en,,B1,noun,yes,yes,no,,73,"die Reaktion, -en",
b1_2052,realisieren,,,,B1,verb,yes,no,no,,73,"realisieren, realisiert,",
b1_2053,Realität,die,-en,,B1,noun,yes,yes,no,,73,"die Realität, -en",
b1_2054,realistisch,,,,B1,adjective/adverb/other,yes,no,no,,73,realistisch,
b1_2055,Recherche,die,-n,,B1,noun,yes,yes,no,,73,"die Recherche, -n",
b1_2056,rechnen,,,,B1,verb,yes,no,no,,73,"rechnen, rechnet,",
b1_2057,Rechner,der,-,,B1,noun,yes,yes,no,,73,"der Rechner, -",
b1_2058,Rechnung,die,-en,,B1,noun,yes,yes,no,,73,"die Rechnung, -en",
b1_2059,Recht,das,-e,,B1,noun,yes,yes,no,,73,"das Recht, -e",
b1_2060,rechtlich,,,,B1,adjective/adverb/other,yes,no,no,,73,rechtlich,
b1_2061,recht,,,,B1,adjective/adverb/other,yes,no,no,,73,recht,
b1_2062,rechts,,,,B1,adjective/adverb/other,yes,no,no,,73,rechts,
b1_2064,Reparatur,die,-en,,B1,noun,yes,yes,no,,74,"die Reparatur, -en",
b1_2065,Reportage,die,-n,,B1,noun,yes,yes,no,,74,"die Reportage, -n",
b1_2066,Reporter,der,-,,B1,noun,yes,yes,no,,74,"der Reporter, -",
b1_2067,Reporterin,die,-nen,,B1,noun,yes,yes,no,,74,"die Reporterin, -nen",
b1_2068,reservieren,,,,B1,verb,yes,no,no,,74,"reservieren, reserviert,",
b1_2069,Reservierung,die,-en,,B1,noun,yes,yes,no,,74,"die Reservierung, -en",
b1_2070,Respekt,der,,,B1,noun,yes,yes,no,,74,der Respekt,
b1_2071,Rest,der,-e,,B1,noun,yes,yes,no,,74,"der Rest, -e",
b1_2072,Restaurant,das,-s,,B1,noun,yes,yes,no,,74,"das Restaurant, -s",
b1_2073,retten,,,,B1,verb,yes,no,no,,74,"retten, rettet, rettete,",
b1_2074,Rezept,das,-e,,B1,noun,yes,yes,no,,74,"das Rezept, -e",
b1_2075,Rezeption,die,-,,B1,noun,yes,yes,yes,multiple_forms,74,"die Rezeption/Reception, -",
b1_2076,en,,,,B1,adjective/adverb/other,yes,no,no,,74,en,
b1_2077,Richter,der,-,,B1,noun,yes,yes,no,,74,"der Richter, -",
b1_2078,Richterin,die,-nen,,B1,noun,yes,yes,no,,74,"die Richterin, -nen",
b1_2079,richtig,,,,B1,adjective/adverb/other,yes,no,no,,74,richtig,
b1_2080,Richtung,die,-en,,B1,noun,yes,yes,no,,74,"die Richtung, -en",
b1_2081,riechen,,,,B1,verb,yes,no,no,,74,"riechen, riecht, roch,",
b1_2082,riesig,,,,B1,adjective/adverb/other,yes,no,no,,74,riesig,
b1_2083,Rind,das,-er,,B1,noun,yes,yes,no,,74,"das Rind, -er",
b1_2084,Ring,der,-e,,B1,noun,yes,yes,no,,74,"der Ring, -e",
b1_2085,Reihenfolge,die,-n,,B1,noun,yes,yes,no,,74,"die Reihenfolge, -n",
b1_2086,rein,,,,B1,adjective/adverb/other,yes,no,no,,74,rein,
b1_2087,reinigen,,,,B1,verb,yes,no,no,,74,"reinigen, reinigt, reinigte,",
b1_2088,Reinigung,die,-en,,B1,noun,yes,yes,no,,74,"die Reinigung, -en",
b1_2089,Reis,der,,,B1,noun,yes,yes,no,,74,der Reis,
b1_2090,reisen,,,,B1,verb,yes,no,no,,74,"reisen, reist, reiste,",
b1_2091,Reise,die,-n,,B1,noun,yes,yes,no,,74,"die Reise, -n",
b1_2092,Reisebüro,das,-s,,B1,noun,yes,yes,no,,74,"das Reisebüro, -s",
b1_2093,reiten,,,,B1,verb,yes,no,no,,74,"reiten, reitet, ritt,",
b1_2094,Reklame,die,-n,,B1,noun,yes,yes,no,,74,"die Reklame, -n",
b1_2095,Rekord,der,-e,,B1,noun,yes,yes,no,,74,"der Rekord, -e",
b1_2096,relativ,,,,B1,adjective/adverb/other,yes,no,no,,74,relativ,
b1_2097,Religion,die,-en,,B1,noun,yes,yes,no,,74,"die Religion, -en",
b1_2098,rennen,,,,B1,verb,yes,no,no,,74,"rennen, rennt, rannte,",
b1_2099,Rente,die,"-n (D, CH)",,B1,noun,yes,yes,yes,regional_variant,74,"die Rente, -n (D, CH) →A,",regional_variant_or_reference
b1_2100,in Rente gehen/sein,,,,B1,phrase,yes,no,yes,multi_word_expression; multiple_forms; regional_variant,74,in Rente gehen/sein (D) →,regional_variant_or_reference
b1_2101,Rentner,der,-,,B1,noun,yes,yes,no,,74,"der Rentner, -",
b1_2102,Rentnerin,die,-nen,,B1,noun,yes,yes,no,,74,"die Rentnerin, -nen",
b1_2103,reparieren,,,,B1,verb,yes,no,no,,74,"reparieren, repariert,",
b1_2104,Runde,die,-n,,B1,noun,yes,yes,no,,75,"die Runde, -n",
b1_2105,Rundfahrt,die,-en,,B1,noun,yes,yes,no,,75,"die Rundfahrt, -en",
b1_2106,Saal,der,Säle,,B1,noun,yes,yes,no,,75,"der Saal, Säle",
b1_2107,Sache,die,-n,,B1,noun,yes,yes,no,,75,"die Sache, -n",
b1_2108,Sack,der,¨-e,,B1,noun,yes,yes,no,,75,"der Sack, ¨-e",
b1_2109,Saft,der,¨-e,,B1,noun,yes,yes,no,,75,"der Saft, ¨-e",
b1_2110,sagen,,,,B1,verb,yes,no,no,,75,"sagen, sagt, sagte,",
b1_2111,Sahne,die,,,B1,noun,yes,yes,yes,regional_variant,75,die (Schlag-)Sahne (D) →,regional_variant_or_reference
b1_2112,Saison,die,-s,,B1,noun,yes,yes,no,,75,"die Saison, -s",
b1_2113,Salat,der,-e,,B1,noun,yes,yes,no,,75,"der Salat, -e",
b1_2114,Salbe,die,-n,,B1,noun,yes,yes,no,,75,"die Salbe, -n",
b1_2115,Salon,der,-s,,B1,noun,yes,yes,no,,75,"der Salon, -s",
b1_2116,Salz,das,-e,,B1,noun,yes,yes,no,,75,"das Salz, -e",
b1_2117,salzig,,,,B1,adjective/adverb/other,yes,no,no,,75,salzig,
b1_2118,sammeln,,,,B1,verb,yes,no,no,,75,"sammeln, sammelt,",
b1_2119,sämtliche,,,,B1,adjective/adverb/other,yes,no,no,,75,sämtliche,
b1_2120,Sand,der,,,B1,noun,yes,yes,no,,75,der Sand,
b1_2121,Risiko,das,Risiken,,B1,noun,yes,yes,no,,75,"das Risiko, Risiken",
b1_2122,Rock,der,¨-e,,B1,noun,yes,yes,no,,75,"der Rock, ¨-e",
b1_2123,roh,,,,B1,adjective/adverb/other,yes,no,no,,75,roh,
b1_2124,Rohr,das,-e (A),,B1,noun,yes,yes,yes,regional_variant,75,"das (Back-)Rohr, -e (A) →",regional_variant_or_reference
b1_2125,Rolle,die,-n,,B1,noun,yes,yes,no,,75,"die Rolle, -n",
b1_2126,Roman,der,-e,,B1,noun,yes,yes,no,,75,"der Roman, -e",
b1_2127,Rose,die,-n,,B1,noun,yes,yes,no,,75,"die Rose, -n",
b1_2128,Rucksack,der,¨-e,,B1,noun,yes,yes,no,,75,"der Rucksack, ¨-e",
b1_2130,Rückfahrt,die,-en,,B1,noun,yes,yes,no,,75,"die Rückfahrt, -en",
b1_2131,Rückkehr,die,,,B1,noun,yes,yes,no,,75,die Rückkehr,
b1_2132,rückwärts,,,,B1,adjective/adverb/other,yes,no,no,,75,rückwärts,
b1_2133,Rücken,der,-,,B1,noun,yes,yes,no,,75,"der Rücken, -",
b1_2134,Rücksicht,die,-en,,B1,noun,yes,yes,no,,75,"die Rücksicht, -en",
b1_2135,Rüebli,das,- (CH),,B1,noun,yes,yes,yes,regional_variant,75,"das Rüebli, - (CH) →",regional_variant_or_reference
